plate_id,sample,sample_type,target,target_type,dye,reaction,wells,corr_cq
QQP000705,121700,std,E gene,toi,FAM,duplex,G18,27.39632121681808
QQP000707,149539,std,E gene,toi,FAM,duplex,E22,34.994154677740084
QQP000707,10501,std,E gene,toi,FAM,duplex,I2,20.074413913689078
QQP000707,66118,std,E gene,toi,FAM,duplex,K10,33.855063044239074
QQP000707,52223,std,E gene,toi,FAM,duplex,M7,21.33337346245808
QQP000708,66140,std,E gene,toi,FAM,duplex,G9,28.39969817318108
QQP000708,80048,std,E gene,toi,FAM,duplex,O11,30.682685440497078
QQP000709,66152,std,E gene,toi,FAM,duplex,O10,30.65063359458458
QQP000709,52253,std,E gene,toi,FAM,duplex,I7,18.20568834269558
QQP000709,121773,std,E gene,toi,FAM,duplex,I17,35.17827875035058
QQP000709,24447,std,E gene,toi,FAM,duplex,M3,34.99104907019658
QQP000710,38359,std,E gene,toi,FAM,duplex,M6,34.92118279374508
QQP000714,24516,std,E gene,toi,FAM,duplex,G4,30.98803838978658
QQP000714,149656,std,E gene,toi,FAM,duplex,O22,25.786356782898583
QQP000714,52331,std,E gene,toi,FAM,duplex,E7,28.68920672474558
QQP000717,52372,std,E gene,toi,FAM,duplex,G8,28.76655624184608
QQP000717,38469,std,E gene,toi,FAM,duplex,I6,30.723283406876078
QQP000719,94121,std,E gene,toi,FAM,duplex,A13,36.94165904406158
QQP000721,121967,std,E gene,toi,FAM,duplex,M17,32.92956930741458
QQP000722,149779,std,E gene,toi,FAM,duplex,E22,26.32148990755658
QQP000722,94165,std,E gene,toi,FAM,duplex,I14,30.65101274029658
QQP000723,121993,std,E gene,toi,FAM,duplex,A17,33.47159439299759
QQP000723,121997,std,E gene,toi,FAM,duplex,I17,35.16170731107158
QQP000723,80286,std,E gene,toi,FAM,duplex,K11,33.25738328426658
QQP000725,38594,std,E gene,toi,FAM,duplex,C6,35.125101166709584
QQP000725,122020,std,E gene,toi,FAM,duplex,G18,34.70869538831059
QQP000725,52501,std,E gene,toi,FAM,duplex,I8,33.715640018102576
QQP000726,163748,std,E gene,toi,FAM,duplex,G24,35.97757492369558
QQP000726,10809,std,E gene,toi,FAM,duplex,A1,29.45616790977858
QQP000726,135945,std,E gene,toi,FAM,duplex,A19,33.69781696123058
QQP000726,24714,std,E gene,toi,FAM,duplex,C3,32.51210417315258
QQP000726,94235,std,E gene,toi,FAM,duplex,E13,20.67349000897758
QQP000726,24717,std,E gene,toi,FAM,duplex,I3,32.610597409575576
QQP000726,66430,std,E gene,toi,FAM,duplex,K9,17.54514838903058
QQP000727,38629,std,E gene,toi,FAM,duplex,I6,25.29560675608708
QQP000727,24728,std,E gene,toi,FAM,duplex,O4,28.52378700553508
QQP000727,80348,std,E gene,toi,FAM,duplex,G11,31.60573404685708
QQP000728,108171,std,E gene,toi,FAM,duplex,E15,32.02553737560758
QQP000729,66472,std,E gene,toi,FAM,duplex,O10,34.88778506484309
QQP000730,24770,std,E gene,toi,FAM,duplex,C4,34.454465444812584
QQP000730,149907,std,E gene,toi,FAM,duplex,E22,32.84714610089257
QQP000731,163835,std,E gene,toi,FAM,duplex,E23,24.78344564282058
QQP000732,24806,std,E gene,toi,FAM,duplex,K4,32.38781632356808
QQP000733,136053,std,E gene,toi,FAM,duplex,I20,33.387171321471584
QQP000733,94342,std,E gene,toi,FAM,duplex,K14,32.657965442234584
QQP000733,80439,std,E gene,toi,FAM,duplex,M12,31.73947698867558
QQP000733,149959,std,E gene,toi,FAM,duplex,M22,31.26774324199058
QQP000733,122154,std,E gene,toi,FAM,duplex,C17,25.08770216201758
QQP000733,66542,std,E gene,toi,FAM,duplex,K9,32.98190306111958
QQP000733,122158,std,E gene,toi,FAM,duplex,K17,33.33091027693058
QQP000734,38751,std,E gene,toi,FAM,duplex,M5,33.55167068270458
QQP000736,24873,std,E gene,toi,FAM,duplex,A3,32.290425927844076
QQP000736,10971,std,E gene,toi,FAM,duplex,E1,35.10500039655808
QQP000736,24876,std,E gene,toi,FAM,duplex,G3,35.13598262969107
QQP000737,163931,std,E gene,toi,FAM,duplex,E23,31.490442491272578
QQP000738,11008,std,E gene,toi,FAM,duplex,O1,32.85940231590058
QQP000740,52745,std,E gene,toi,FAM,duplex,A7,30.27163886372708
QQP000740,108364,std,E gene,toi,FAM,duplex,G15,30.41101858038708
QQP000741,136186,std,E gene,toi,FAM,duplex,C19,34.21969414866608
QQP000741,94475,std,E gene,toi,FAM,duplex,E13,35.40765574615308
QQP000741,163996,std,E gene,toi,FAM,duplex,G23,36.46989740674408
QQP000741,108384,std,E gene,toi,FAM,duplex,O15,36.49243001156708
QQP000742,52769,std,E gene,toi,FAM,duplex,A8,18.446637653804082
QQP000742,11061,std,E gene,toi,FAM,duplex,I2,30.958913525247084
QQP000742,66677,std,E gene,toi,FAM,duplex,I10,23.05651542202808
QQP000742,11063,std,E gene,toi,FAM,duplex,M2,29.88261834225108
QQP000743,38893,std,E gene,toi,FAM,duplex,I5,33.487253732187085
QQP000743,122318,std,E gene,toi,FAM,duplex,K17,34.78914271865008
QQP000743,11087,std,E gene,toi,FAM,duplex,M1,32.63025566752307
QQP000743,11088,std,E gene,toi,FAM,duplex,O1,29.80751189027008
QQP000743,52800,std,E gene,toi,FAM,duplex,O7,32.414317777291075
QQP000744,38904,std,E gene,toi,FAM,duplex,O6,35.600907536189084
QQP000744,52810,std,E gene,toi,FAM,duplex,C7,32.48085833749308
QQP000744,80619,std,E gene,toi,FAM,duplex,E11,33.900572463188084
QQP000744,150140,std,E gene,toi,FAM,duplex,G21,30.97005679494408
QQP000745,150145,std,E gene,toi,FAM,duplex,A22,33.24690838442757
QQP000745,52819,std,E gene,toi,FAM,duplex,E8,20.401815208804578
QQP000745,25016,std,E gene,toi,FAM,duplex,O4,21.557467096370576
QQP000746,25025,std,E gene,toi,FAM,duplex,A4,18.75517872439408
QQP000746,11122,std,E gene,toi,FAM,duplex,C2,21.24146293238508
QQP000746,122354,std,E gene,toi,FAM,duplex,C18,34.64605775966208
QQP000746,66739,std,E gene,toi,FAM,duplex,E10,31.18581965910008
QQP000746,108453,std,E gene,toi,FAM,duplex,I16,19.080857212407082
QQP000746,52838,std,E gene,toi,FAM,duplex,K8,12.99246055346008
QQP000746,150166,std,E gene,toi,FAM,duplex,K22,20.05251423844108
QQP000746,66744,std,E gene,toi,FAM,duplex,O10,16.99640831800108
QQP000746,11133,std,E gene,toi,FAM,duplex,I1,35.896421410497084
QQP000746,80653,std,E gene,toi,FAM,duplex,I11,32.45757492791708
QQP000747,94569,std,E gene,toi,FAM,duplex,A13,30.07604311136258
QQP000747,66764,std,E gene,toi,FAM,duplex,G9,31.38951890123358
QQP000747,94574,std,E gene,toi,FAM,duplex,K13,31.468380234492578
QQP000747,66768,std,E gene,toi,FAM,duplex,O9,36.80922889249757
QQP000748,38961,std,E gene,toi,FAM,duplex,A6,21.59880184169208
QQP000748,150193,std,E gene,toi,FAM,duplex,A22,24.86615137391908
QQP000748,80675,std,E gene,toi,FAM,duplex,E12,25.28714499258608
QQP000748,122388,std,E gene,toi,FAM,duplex,G18,34.10355778618508
QQP000748,136293,std,E gene,toi,FAM,duplex,I20,20.655017486359082
QQP000748,94582,std,E gene,toi,FAM,duplex,K14,18.44414762331208
QQP000748,108488,std,E gene,toi,FAM,duplex,O16,30.45046801266508
QQP000748,164106,std,E gene,toi,FAM,duplex,C23,18.13676949853508
QQP000748,80688,std,E gene,toi,FAM,duplex,O11,17.88308261009108
QQP000752,136353,std,E gene,toi,FAM,duplex,A20,35.78564276649759
QQP000752,108546,std,E gene,toi,FAM,duplex,C16,29.26850438550958
QQP000752,66838,std,E gene,toi,FAM,duplex,K10,33.796541424554576
QQP000752,11223,std,E gene,toi,FAM,duplex,M2,31.64433328115858
QQP000752,80743,std,E gene,toi,FAM,duplex,M12,16.31501304235758
QQP000752,39032,std,E gene,toi,FAM,duplex,O6,33.01794696914958
QQP000752,108552,std,E gene,toi,FAM,duplex,O16,15.847682287998582
QQP000752,136360,std,E gene,toi,FAM,duplex,O20,33.06332248462758
QQP000752,39033,std,E gene,toi,FAM,duplex,A5,31.50602064286258
QQP000752,80749,std,E gene,toi,FAM,duplex,I11,30.17963639633158
QQP000753,52945,std,E gene,toi,FAM,duplex,A8,36.47260349612809
QQP000753,136375,std,E gene,toi,FAM,duplex,M20,33.069278345992075
QQP000753,122473,std,E gene,toi,FAM,duplex,A17,34.63181721807308
QQP000753,136381,std,E gene,toi,FAM,duplex,I19,31.83488120179208
QQP000754,94682,std,E gene,toi,FAM,duplex,C13,28.82019936573808
QQP000755,25170,std,E gene,toi,FAM,duplex,C4,30.09058813785958
QQP000755,25172,std,E gene,toi,FAM,duplex,G4,29.93360012681958
QQP000755,39076,std,E gene,toi,FAM,duplex,G6,35.44683669473258
QQP000755,11270,std,E gene,toi,FAM,duplex,K2,19.59616062859858
QQP000755,80790,std,E gene,toi,FAM,duplex,K12,33.001314374824574
QQP000755,11271,std,E gene,toi,FAM,duplex,M2,31.61987710733958
QQP000755,150317,std,E gene,toi,FAM,duplex,I21,33.678208499632575
QQP000756,52993,std,E gene,toi,FAM,duplex,A8,19.71220432689608
QQP000756,108620,std,E gene,toi,FAM,duplex,G15,23.277796119834083
QQP000756,53006,std,E gene,toi,FAM,duplex,K7,30.04364031656608
QQP000756,136430,std,E gene,toi,FAM,duplex,K19,16.58675104473808
QQP000756,94719,std,E gene,toi,FAM,duplex,M13,19.91719026812508
QQP000757,25201,std,E gene,toi,FAM,duplex,A4,33.797912189794076
QQP000757,108627,std,E gene,toi,FAM,duplex,E16,25.18551322355108
QQP000757,66920,std,E gene,toi,FAM,duplex,O10,33.111633389323075
QQP000757,66922,std,E gene,toi,FAM,duplex,C9,31.49426410552308
QQP000757,150346,std,E gene,toi,FAM,duplex,C21,32.98215387248108
QQP000757,25211,std,E gene,toi,FAM,duplex,E3,26.88808752876408
QQP000757,53019,std,E gene,toi,FAM,duplex,E7,18.46551405398308
QQP000757,122539,std,E gene,toi,FAM,duplex,E17,18.83982791406108
QQP000757,94732,std,E gene,toi,FAM,duplex,G13,20.93781919131308
QQP000757,94735,std,E gene,toi,FAM,duplex,M13,33.933708577122076
QQP000760,150388,std,E gene,toi,FAM,duplex,G22,23.25859055926608
QQP000760,122581,std,E gene,toi,FAM,duplex,I18,26.41341723943008
QQP000760,136485,std,E gene,toi,FAM,duplex,I20,34.751956169962085
QQP000760,53067,std,E gene,toi,FAM,duplex,E7,34.95707258771908
QQP000760,164300,std,E gene,toi,FAM,duplex,G23,16.33152150753608
QQP000760,108685,std,E gene,toi,FAM,duplex,I15,31.69993981769708
QQP000760,150398,std,E gene,toi,FAM,duplex,K21,16.82668164116108
QQP000760,150400,std,E gene,toi,FAM,duplex,O21,18.88368065402408
QQP000761,150403,std,E gene,toi,FAM,duplex,E22,14.149971484907581
QQP000761,39172,std,E gene,toi,FAM,duplex,G6,31.89538601251058
QQP000761,25270,std,E gene,toi,FAM,duplex,K4,28.932638721781583
QQP000761,108694,std,E gene,toi,FAM,duplex,K16,30.61742632782358
QQP000761,122598,std,E gene,toi,FAM,duplex,K18,30.78540082307258
QQP000761,25271,std,E gene,toi,FAM,duplex,M4,31.18471536316258
QQP000761,25272,std,E gene,toi,FAM,duplex,O4,28.13751424144258
QQP000764,53131,std,E gene,toi,FAM,duplex,E7,35.51121997835308
QQP000764,150460,std,E gene,toi,FAM,duplex,G21,35.83719936905008
QQP000764,67037,std,E gene,toi,FAM,duplex,I9,34.64298083592608
QQP000764,53135,std,E gene,toi,FAM,duplex,M7,31.98549239447608
QQP000765,150476,std,E gene,toi,FAM,duplex,G21,31.471467978762078
QQP000767,80999,std,E gene,toi,FAM,duplex,N11,33.82507623913058
QQP000767,136615,std,E gene,toi,FAM,duplex,N19,19.68187195498058
QQP000767,81000,std,E gene,toi,FAM,duplex,P11,32.33938397844758
QQP000768,11492,std,E gene,toi,FAM,duplex,G1,33.87366774793758
QQP000768,67113,std,E gene,toi,FAM,duplex,A10,19.01408804638758
QQP000768,94923,std,E gene,toi,FAM,duplex,E14,30.828670506631582
QQP000768,164443,std,E gene,toi,FAM,duplex,E24,36.10330052658858
QQP000768,94926,std,E gene,toi,FAM,duplex,K14,27.22723876670158
QQP000768,122740,std,E gene,toi,FAM,duplex,H17,35.90780548651158
QQP000768,136644,std,E gene,toi,FAM,duplex,H19,35.60564146632658
QQP000769,122753,std,E gene,toi,FAM,duplex,A17,33.127211985371076
QQP000769,67139,std,E gene,toi,FAM,duplex,E9,22.86916311929208
QQP000769,81043,std,E gene,toi,FAM,duplex,E11,19.45621119812008
QQP000769,81044,std,E gene,toi,FAM,duplex,G11,25.93191695351008
QQP000769,67141,std,E gene,toi,FAM,duplex,I9,31.63140802149308
QQP000769,67142,std,E gene,toi,FAM,duplex,K9,34.465961919547084
QQP000769,122760,std,E gene,toi,FAM,duplex,O17,28.13085371390508
QQP000769,39341,std,E gene,toi,FAM,duplex,I6,30.074895331655078
QQP000769,39343,std,E gene,toi,FAM,duplex,M6,31.15776309014208
QQP000769,39348,std,E gene,toi,FAM,duplex,H5,16.96905264513008
QQP000769,39349,std,E gene,toi,FAM,duplex,J5,20.47688083842808
QQP000769,25448,std,E gene,toi,FAM,duplex,P3,34.23896699498408
QQP000770,108885,std,E gene,toi,FAM,duplex,I15,29.324884410893333
QQP000770,67175,std,E gene,toi,FAM,duplex,M9,31.393970777064332
QQP000770,136701,std,E gene,toi,FAM,duplex,I20,34.36927164948633
QQP000770,136707,std,E gene,toi,FAM,duplex,F19,32.76788017220933
QQP000770,164515,std,E gene,toi,FAM,duplex,F23,16.41087350259233
QQP000770,164516,std,E gene,toi,FAM,duplex,H23,17.706743230690332
QQP000770,122805,std,E gene,toi,FAM,duplex,J17,29.779589857121334
QQP000770,122808,std,E gene,toi,FAM,duplex,P17,14.805852364140332
QQP000771,136722,std,E gene,toi,FAM,duplex,C19,35.048857757594334
QQP000771,136724,std,E gene,toi,FAM,duplex,G19,32.155393002873325
QQP000771,95023,std,E gene,toi,FAM,duplex,M14,30.275879378630332
QQP000771,136735,std,E gene,toi,FAM,duplex,M20,24.73201563385233
QQP000771,67217,std,E gene,toi,FAM,duplex,B9,31.85068745242433
QQP000771,67220,std,E gene,toi,FAM,duplex,H9,30.32448246399733
QQP000771,108932,std,E gene,toi,FAM,duplex,H15,33.882709725741336
QQP000771,122844,std,E gene,toi,FAM,duplex,H18,32.92218989304334
QQP000771,164557,std,E gene,toi,FAM,duplex,J24,28.16067361036233
QQP000771,95038,std,E gene,toi,FAM,duplex,L14,24.58458440086133
QQP000771,122846,std,E gene,toi,FAM,duplex,L18,23.47093086330333
QQP000771,164558,std,E gene,toi,FAM,duplex,L24,31.22942147652333
QQP000773,53363,std,E gene,toi,FAM,duplex,E7,32.52903900604083
QQP000773,122888,std,E gene,toi,FAM,duplex,O17,20.55281848436583
QQP000773,150696,std,E gene,toi,FAM,duplex,O21,30.106122538939832
QQP000773,108987,std,E gene,toi,FAM,duplex,E16,34.84887946705683
QQP000773,53375,std,E gene,toi,FAM,duplex,M8,19.99005262538883
QQP000773,150712,std,E gene,toi,FAM,duplex,P21,28.30645470678483
QQP000774,122929,std,E gene,toi,FAM,duplex,B17,11.414316873536581
QQP000774,164643,std,E gene,toi,FAM,duplex,F23,32.84803570568858
QQP000774,109028,std,E gene,toi,FAM,duplex,H15,34.08301253138758
QQP000774,122934,std,E gene,toi,FAM,duplex,L17,23.879499254572583
QQP000774,67321,std,E gene,toi,FAM,duplex,B10,31.261800128310583
QQP000775,11726,std,E gene,toi,FAM,duplex,K2,36.137879092898075
QQP000775,53438,std,E gene,toi,FAM,duplex,K8,35.95794839050107
QQP000775,95155,std,E gene,toi,FAM,duplex,F13,32.565946521132076
QQP000775,67354,std,E gene,toi,FAM,duplex,D10,25.02756110148008
QQP000775,39552,std,E gene,toi,FAM,duplex,P6,16.17167105457808
QQP000776,109081,std,E gene,toi,FAM,duplex,A16,32.05597494674358
QQP000776,67372,std,E gene,toi,FAM,duplex,G10,33.60373649449958
QQP000776,95180,std,E gene,toi,FAM,duplex,G14,19.71582347199658
QQP000776,25665,std,E gene,toi,FAM,duplex,B3,26.95860169365858
QQP000776,25666,std,E gene,toi,FAM,duplex,D3,31.56569897639458
QQP000776,123005,std,E gene,toi,FAM,duplex,J18,35.34788973041558
QQP000777,67398,std,E gene,toi,FAM,duplex,K9,35.84508074856808
QQP000777,123016,std,E gene,toi,FAM,duplex,O17,16.20436389856808
QQP000779,53561,std,E gene,toi,FAM,duplex,A8,34.791433906877074
QQP000779,95275,std,E gene,toi,FAM,duplex,E14,30.93701161326108
QQP000779,150891,std,E gene,toi,FAM,duplex,E22,27.55055976479908
QQP000781,123145,std,E gene,toi,FAM,duplex,A18,33.38214087529633
QQP000781,95338,std,E gene,toi,FAM,duplex,C14,22.540574871989328
QQP000781,95344,std,E gene,toi,FAM,duplex,O14,30.23629262729333
QQP000782,95361,std,E gene,toi,FAM,duplex,A13,23.79038696383808
QQP000782,81458,std,E gene,toi,FAM,duplex,C11,32.948870416258075
QQP000782,137075,std,E gene,toi,FAM,duplex,E19,29.49231496689108
QQP000782,39750,std,E gene,toi,FAM,duplex,K5,33.28745159542508
QQP000782,11945,std,E gene,toi,FAM,duplex,A2,32.197482356563086
QQP000782,11949,std,E gene,toi,FAM,duplex,I2,25.65872540782908
QQP000782,39757,std,E gene,toi,FAM,duplex,I6,34.202593413211076
QQP000782,109277,std,E gene,toi,FAM,duplex,I16,34.17739559646108
QQP000782,95375,std,E gene,toi,FAM,duplex,M14,25.97275042122708
QQP000782,95376,std,E gene,toi,FAM,duplex,O14,30.99807927346508
QQP000782,137095,std,E gene,toi,FAM,duplex,N19,30.82207266217708
QQP000782,67580,std,E gene,toi,FAM,duplex,H10,32.93206340203308
QQP000782,137100,std,E gene,toi,FAM,duplex,H20,33.87764807333808
QQP000782,95389,std,E gene,toi,FAM,duplex,J14,35.13333996676609
QQP000784,137120,std,E gene,toi,FAM,duplex,O20,33.17140206456058
QQP000784,164931,std,E gene,toi,FAM,duplex,F23,32.67621110459558
QQP000784,67608,std,E gene,toi,FAM,duplex,P9,32.10174855455158
QQP000785,109339,std,E gene,toi,FAM,duplex,E16,30.378343994498746
QQP000785,123244,std,E gene,toi,FAM,duplex,G18,26.739151244122745
QQP000785,25922,std,E gene,toi,FAM,duplex,D3,34.37974315735275
QQP000785,67636,std,E gene,toi,FAM,duplex,H9,22.420528844211745
QQP000785,151063,std,E gene,toi,FAM,duplex,N21,35.50375556263275
QQP000788,123329,std,E gene,toi,FAM,duplex,A17,23.20297761985958
QQP000788,53810,std,E gene,toi,FAM,duplex,C7,29.759009105984582
QQP000788,95525,std,E gene,toi,FAM,duplex,I13,32.613102167136574
QQP000788,123334,std,E gene,toi,FAM,duplex,K17,32.14002151034158
QQP000788,123335,std,E gene,toi,FAM,duplex,M17,34.98612387806757
QQP000788,137239,std,E gene,toi,FAM,duplex,M19,35.607809396678576
QQP000788,67723,std,E gene,toi,FAM,duplex,E10,34.426658115158574
QQP000788,81627,std,E gene,toi,FAM,duplex,E12,34.57527384655758
QQP000788,109435,std,E gene,toi,FAM,duplex,E16,31.56572093876358
QQP000788,123343,std,E gene,toi,FAM,duplex,M18,11.84399818339758
QQP000788,151151,std,E gene,toi,FAM,duplex,M22,30.38386124078258
QQP000788,81632,std,E gene,toi,FAM,duplex,O12,36.08609146715759
QQP000788,67730,std,E gene,toi,FAM,duplex,D9,28.27486546509458
QQP000788,81634,std,E gene,toi,FAM,duplex,D11,29.47426923710758
QQP000789,165073,std,E gene,toi,FAM,duplex,A23,18.684116827055828
QQP000789,53843,std,E gene,toi,FAM,duplex,E7,30.256800370047827
QQP000789,165083,std,E gene,toi,FAM,duplex,E24,25.452702529244828
QQP000789,137282,std,E gene,toi,FAM,duplex,D19,24.07396478884483
QQP000789,12147,std,E gene,toi,FAM,duplex,F1,36.45490316943483
QQP000790,165106,std,E gene,toi,FAM,duplex,C23,16.13377634868583
QQP000790,123397,std,E gene,toi,FAM,duplex,I17,30.65896922494883
QQP000790,26078,std,E gene,toi,FAM,duplex,K4,31.423537702426827
QQP000790,123409,std,E gene,toi,FAM,duplex,B17,33.00759684800883
QQP000790,109509,std,E gene,toi,FAM,duplex,J15,29.59217966448583
QQP000790,81704,std,E gene,toi,FAM,duplex,P11,35.87151525601983
QQP000790,137320,std,E gene,toi,FAM,duplex,P19,31.56286379766783
QQP000790,151224,std,E gene,toi,FAM,duplex,P21,33.09554882216483
QQP000791,151235,std,E gene,toi,FAM,duplex,E21,28.58670269976458
QQP000791,67812,std,E gene,toi,FAM,duplex,G9,32.30660392386058
QQP000791,137334,std,E gene,toi,FAM,duplex,K19,24.20145384815358
QQP000791,137340,std,E gene,toi,FAM,duplex,G20,17.92865843451558
QQP000791,12218,std,E gene,toi,FAM,duplex,D2,36.859674566535574
QQP000791,109547,std,E gene,toi,FAM,duplex,F16,34.90482163476558
QQP000791,151261,std,E gene,toi,FAM,duplex,J22,35.28509130716658
QQP000791,40030,std,E gene,toi,FAM,duplex,L6,35.588217668937574
QQP000791,109552,std,E gene,toi,FAM,duplex,P16,33.72376248382558
QQP000792,165169,std,E gene,toi,FAM,duplex,A23,26.347001569245577
QQP000792,81747,std,E gene,toi,FAM,duplex,E11,35.01848419341458
QQP000792,165172,std,E gene,toi,FAM,duplex,G23,29.621576648806577
QQP000792,40039,std,E gene,toi,FAM,duplex,M5,33.69393569688358
QQP000792,137378,std,E gene,toi,FAM,duplex,D19,32.24459460632758
QQP000793,137393,std,E gene,toi,FAM,duplex,A19,35.720582009558086
QQP000795,67954,std,E gene,toi,FAM,duplex,D9,24.44637816127958
QQP000795,67958,std,E gene,toi,FAM,duplex,L9,27.66696524548358
QQP000795,67960,std,E gene,toi,FAM,duplex,P9,33.79305364853858
QQP000795,81869,std,E gene,toi,FAM,duplex,J12,32.64188240452158
QQP000795,109679,std,E gene,toi,FAM,duplex,N16,28.03296885755858
QQP000796,81873,std,E gene,toi,FAM,duplex,A11,35.99087353188058
QQP000796,95778,std,E gene,toi,FAM,duplex,C13,18.35512475806358
QQP000796,26269,std,E gene,toi,FAM,duplex,I4,27.57228588402058
QQP000796,12380,std,E gene,toi,FAM,duplex,H2,33.556289818814584
QQP000796,54094,std,E gene,toi,FAM,duplex,L8,34.03718667194858
QQP000796,40192,std,E gene,toi,FAM,duplex,P6,36.25961888136958
QQP000797,81907,std,E gene,toi,FAM,duplex,E11,35.24958703645284
QQP000797,68005,std,E gene,toi,FAM,duplex,I9,29.90541169106683
QQP000797,95813,std,E gene,toi,FAM,duplex,I13,33.610225367214824
QQP000797,123637,std,E gene,toi,FAM,duplex,J17,34.37420635994184
QQP000797,81932,std,E gene,toi,FAM,duplex,H12,30.37164248403683
QQP000797,68029,std,E gene,toi,FAM,duplex,J10,25.85388499103383
QQP000797,54126,std,E gene,toi,FAM,duplex,L8,35.32012183099182
QQP000797,12415,std,E gene,toi,FAM,duplex,N2,28.89040756547683
QQP000797,123648,std,E gene,toi,FAM,duplex,P18,29.66419056708483
QQP000798,123650,std,E gene,toi,FAM,duplex,C17,35.95604131581008
QQP000798,68035,std,E gene,toi,FAM,duplex,E9,32.17358256601608
QQP000798,26334,std,E gene,toi,FAM,duplex,K4,29.51466225120908
QQP000798,95854,std,E gene,toi,FAM,duplex,K14,33.48508555376008
QQP000798,54144,std,E gene,toi,FAM,duplex,O8,34.65701922842008
QQP000798,81958,std,E gene,toi,FAM,duplex,L11,32.96661699579508
QQP000799,54161,std,E gene,toi,FAM,duplex,A7,32.50236247784109
QQP000799,95873,std,E gene,toi,FAM,duplex,A13,35.936731168696085
QQP000799,123683,std,E gene,toi,FAM,duplex,E17,25.21407205132408
QQP000799,81972,std,E gene,toi,FAM,duplex,G11,33.158347761182085
QQP000799,12454,std,E gene,toi,FAM,duplex,K1,36.24299267991309
QQP000799,81975,std,E gene,toi,FAM,duplex,M11,32.36307315058208
QQP000799,151499,std,E gene,toi,FAM,duplex,E22,30.535285397599083
QQP000799,68078,std,E gene,toi,FAM,duplex,K10,30.380041847312082
QQP000799,95887,std,E gene,toi,FAM,duplex,M14,31.65709717648108
QQP000799,26368,std,E gene,toi,FAM,duplex,O4,32.49734423358808
QQP000799,40281,std,E gene,toi,FAM,duplex,B6,32.979308258611084
QQP000799,81993,std,E gene,toi,FAM,duplex,B12,36.15919693401008
QQP000799,68092,std,E gene,toi,FAM,duplex,H10,30.75595558933908
QQP000799,26381,std,E gene,toi,FAM,duplex,J4,35.62096316898008
QQP000799,81997,std,E gene,toi,FAM,duplex,J12,14.750502268617081
QQP000801,82042,std,E gene,toi,FAM,duplex,C12,35.88409692642108
QQP000801,68149,std,E gene,toi,FAM,duplex,J9,35.562588802234075
QQP000801,12535,std,E gene,toi,FAM,duplex,N1,31.47989775987508
QQP000801,82060,std,E gene,toi,FAM,duplex,H12,32.868911611391084
QQP000802,109873,std,E gene,toi,FAM,duplex,A15,34.51856810082208
QQP000802,12556,std,E gene,toi,FAM,duplex,G2,30.32244936949508
QQP000802,68173,std,E gene,toi,FAM,duplex,I10,25.67872789309408
QQP000802,151597,std,E gene,toi,FAM,duplex,I22,10.90214532981808
QQP000802,26465,std,E gene,toi,FAM,duplex,B3,32.56014797281108
QQP000802,54275,std,E gene,toi,FAM,duplex,F7,19.86959828825608
QQP000802,137703,std,E gene,toi,FAM,duplex,N19,16.31589287943008
QQP000802,82092,std,E gene,toi,FAM,duplex,H12,33.36721328033008
QQP000802,123806,std,E gene,toi,FAM,duplex,L18,31.05531410005408
QQP000802,109904,std,E gene,toi,FAM,duplex,P16,28.19019706241308
QQP000803,54298,std,E gene,toi,FAM,duplex,C8,18.67722577565008
QQP000803,40410,std,E gene,toi,FAM,duplex,D6,28.51970000620908
QQP000803,96026,std,E gene,toi,FAM,duplex,D14,27.21389884413408
QQP000807,137858,std,E gene,toi,FAM,duplex,D19,20.93683404150233
QQP000807,165667,std,E gene,toi,FAM,duplex,F23,28.39242594380933
QQP000807,165668,std,E gene,toi,FAM,duplex,H23,24.22176840231333
QQP000810,68417,std,E gene,toi,FAM,duplex,A9,32.50076816992558
QQP000810,137937,std,E gene,toi,FAM,duplex,A19,33.058960510827575
QQP000810,137938,std,E gene,toi,FAM,duplex,C19,27.43265889831658
QQP000810,54520,std,E gene,toi,FAM,duplex,O7,34.13734894895558
QQP000810,165754,std,E gene,toi,FAM,duplex,C24,30.65032664876458
QQP000810,68428,std,E gene,toi,FAM,duplex,G10,31.879001233660578
QQP000810,54527,std,E gene,toi,FAM,duplex,M8,29.61385413443458
QQP000810,54531,std,E gene,toi,FAM,duplex,F7,32.59915169575558
QQP000810,68441,std,E gene,toi,FAM,duplex,B10,34.14916123608758
QQP000810,165771,std,E gene,toi,FAM,duplex,F24,32.53721735365758
QQP000810,124060,std,E gene,toi,FAM,duplex,H18,28.46163778414158
QQP000810,110157,std,E gene,toi,FAM,duplex,J16,31.16285329737958
QQP000810,110158,std,E gene,toi,FAM,duplex,L16,24.66768603974758
QQP000810,40639,std,E gene,toi,FAM,duplex,N6,29.666524028930578
QQP000811,110161,std,E gene,toi,FAM,duplex,A15,29.40175140167158
QQP000811,82356,std,E gene,toi,FAM,duplex,G11,35.246856404490586
QQP000811,110164,std,E gene,toi,FAM,duplex,G15,25.77399198319758
QQP000811,12837,std,E gene,toi,FAM,duplex,I1,11.85149263666458
QQP000811,26744,std,E gene,toi,FAM,duplex,O3,35.825692512049585
QQP000811,68460,std,E gene,toi,FAM,duplex,G10,20.98345968452658
QQP000811,137985,std,E gene,toi,FAM,duplex,B19,24.86424758768658
QQP000811,151894,std,E gene,toi,FAM,duplex,L21,29.23843815245058
